Calling Party,Called Party,IMEI,IMSI,Call Date,Call Type,Start Time,End Time,Duration (seconds),,,,,,
9475468644,7702227209,2.63E+14,3.29E+14,04/01/25,Missed Call,08:00:47,N/A,0,,,,,,
9475468644,9185302106,2.63E+14,3.29E+14,30/01/25,Data Call,10:27:29,10:32:01,272,,,,,,
9475468644,7702227209,2.63E+14,3.29E+14,01/01/25,Data Call,01:19:07,03:23:03,7436,,,,,,
7702227209,9492219127,4.75E+14,4.28E+14,20/01/25,Voice In,09:56:37,12:18:34,8517,,,,,,
7019187237,8416362506,7.88E+14,4.50E+14,11/01/25,Data Call,01:21:52,01:39:34,1062,,,,,,
9185302106,8360844271,5.85E+13,2.08E+14,10/01/25,Data Call,10:56:07,12:47:41,6694,,,,,,
7228959548,7470694655,4.29E+13,7.59E+14,30/01/25,SMS Out,17:38:55,N/A,0,,,,,,
7228959548,9686980874,4.29E+13,7.59E+14,08/01/25,Missed Call,22:28:19,N/A,0,,,,,,
7228959548,9768425165,4.29E+13,7.59E+14,29/01/25,Voice Out,13:16:43,15:33:08,8185,,,,,,
9495373855,7003643761,5.94E+14,7.66E+14,12/01/25,SMS In,15:39:09,N/A,0,,,,,,
9495373855,8279997589,5.94E+14,7.66E+14,16/01/25,Voice Out,10:14:28,10:47:32,1984,,,,,,
7666314985,7092769173,7.24E+14,7.54E+13,21/01/25,SMS Out,11:32:11,N/A,0,,,,,,
7666314985,8422167779,7.24E+14,7.54E+13,27/01/25,Data Call,23:03:03,23:57:24,3261,,,,,,
7666314985,8391908419,7.24E+14,7.54E+13,04/02/25,Missed Call,04:49:20,N/A,0,,,,,,
7602711680,7950475227,7.16E+14,4.15E+14,18/01/25,Missed Call,05:42:47,N/A,0,,,,,,
7602711680,7713408891,7.16E+14,4.15E+14,21/01/25,Data Call,17:50:49,18:25:10,2061,,,,,,
7602711680,7713408891,7.16E+14,4.15E+14,20/01/25,Voice In,04:53:51,07:15:41,8510,,,,,,
9475468644,8936088140,2.63E+14,3.29E+14,15/01/25,SMS Out,13:40:08,N/A,0,,,,,,
8035097853,7136075228,6.51E+14,6.83E+14,18/01/25,Data Call,05:59:31,06:29:48,1817,,,,,,
8035097853,7472013187,6.51E+14,6.83E+14,26/01/25,Missed Call,05:42:13,N/A,0,,,,,,
8035097853,7699600417,6.51E+14,6.83E+14,28/01/25,Voice In,19:37:36,20:44:48,4032,,,,,,
8035097853,7136075228,6.51E+14,6.83E+14,29/01/25,Missed Call,06:33:03,N/A,0,,,,,,
8035097853,8430725010,6.51E+14,6.83E+14,30/01/25,SMS In,02:36:54,N/A,0,,,,,,
8035097853,7699600417,6.51E+14,6.83E+14,09/01/25,SMS Out,04:09:12,N/A,0,,,,,,
7136075228,7472013187,7.97E+14,8.08E+14,01/01/25,SMS In,13:11:31,N/A,0,,,,,,
7136075228,7834077224,7.97E+14,8.08E+14,11/01/25,SMS In,19:10:02,N/A,0,,,,,,
7136075228,7702901664,7.97E+14,8.08E+14,27/01/25,SMS Out,12:53:17,N/A,0,,,,,,
7136075228,8667754296,7.97E+14,8.08E+14,01/02/25,Missed Call,10:10:04,N/A,0,,,,,,
7136075228,7699600417,7.97E+14,8.08E+14,03/01/25,Voice In,12:59:40,13:55:44,3364,,,,,,
7136075228,7834077224,7.97E+14,8.08E+14,29/01/25,Missed Call,06:22:15,N/A,0,,,,,,
7136075228,7472013187,7.97E+14,8.08E+14,09/01/25,SMS Out,18:14:14,N/A,0,,,,,,
7136075228,8667754296,7.97E+14,8.08E+14,22/01/25,Voice Out,20:30:58,20:53:43,1365,,,,,,
7136075228,7834077224,7.97E+14,8.08E+14,25/01/25,SMS In,11:07:08,N/A,0,,,,,,
8430725010,7472013187,6.23E+14,3.29E+14,04/01/25,SMS Out,14:20:09,N/A,0,,,,,,
8430725010,7702901664,6.23E+14,3.29E+14,18/01/25,SMS In,05:14:20,N/A,0,,,,,,
8430725010,8035097853,6.23E+14,3.29E+14,04/01/25,Voice Out,13:24:10,14:42:53,4723,,,,,,
8430725010,7699600417,6.23E+14,3.29E+14,18/01/25,Missed Call,04:21:56,N/A,0,,,,,,
8430725010,7136075228,6.23E+14,3.29E+14,02/02/25,SMS Out,22:03:53,N/A,0,,,,,,
8430725010,7136075228,6.23E+14,3.29E+14,16/01/25,Data Call,21:14:01,22:24:39,4238,,,,,,
8430725010,8667754296,6.23E+14,3.29E+14,30/01/25,Missed Call,06:21:12,N/A,0,,,,,,
8430725010,7136075228,6.23E+14,3.29E+14,01/02/25,Missed Call,20:20:54,N/A,0,,,,,,
8430725010,7472013187,6.23E+14,3.29E+14,19/01/25,Data Call,01:45:28,04:30:16,9888,,,,,,
7834077224,8430725010,5.24E+14,3.19E+14,18/01/25,SMS Out,01:33:35,N/A,0,,,,,,
7834077224,7699600417,5.24E+14,3.19E+14,24/01/25,SMS Out,01:42:12,N/A,0,,,,,,
7834077224,8430725010,5.24E+14,3.19E+14,13/01/25,Voice Out,14:44:05,16:53:03,7738,,,,,,
7834077224,8035097853,5.24E+14,3.19E+14,01/02/25,SMS In,13:29:24,N/A,0,,,,,,
7834077224,8667754296,5.24E+14,3.19E+14,09/01/25,Data Call,18:31:37,20:56:35,8698,,,,,,
7834077224,7699600417,5.24E+14,3.19E+14,13/01/25,SMS Out,17:26:16,N/A,0,,,,,,
7834077224,8430725010,5.24E+14,3.19E+14,08/01/25,Data Call,06:28:30,07:37:14,4124,,,,,,
7699600417,8667754296,5.13E+14,6.67E+14,08/01/25,SMS In,03:03:57,N/A,0,,,,,,
7699600417,7834077224,5.13E+14,6.67E+14,10/01/25,SMS Out,02:49:34,N/A,0,,,,,,
7699600417,7834077224,5.13E+14,6.67E+14,01/02/25,Voice In,07:53:49,10:37:38,9829,,,,,,
7699600417,7702901664,5.13E+14,6.67E+14,05/02/25,SMS In,09:30:14,N/A,0,,,,,,
7699600417,7702901664,5.13E+14,6.67E+14,30/01/25,Missed Call,19:40:48,N/A,0,,,,,,
7699600417,8035097853,5.13E+14,6.67E+14,01/01/25,Voice In,17:10:53,18:57:50,6417,,,,,,
7699600417,7472013187,5.13E+14,6.67E+14,27/01/25,Data Call,17:48:00,18:46:59,3539,,,,,,
7699600417,7472013187,5.13E+14,6.67E+14,10/01/25,SMS Out,09:18:02,N/A,0,,,,,,
7472013187,7834077224,1.74E+14,2.18E+14,29/01/25,SMS In,16:35:35,N/A,0,,,,,,
7472013187,7699600417,1.74E+14,2.18E+14,25/01/25,Voice Out,16:21:02,18:38:01,8219,,,,,,
7472013187,8430725010,1.74E+14,2.18E+14,13/01/25,SMS In,13:16:14,N/A,0,,,,,,
7472013187,8430725010,1.74E+14,2.18E+14,27/01/25,SMS In,06:14:04,N/A,0,,,,,,
7472013187,7834077224,1.74E+14,2.18E+14,23/01/25,Voice In,07:21:58,10:12:24,10226,,,,,,
7472013187,8667754296,1.74E+14,2.18E+14,09/01/25,Missed Call,03:22:36,N/A,0,,,,,,
7472013187,8035097853,1.74E+14,2.18E+14,28/01/25,SMS Out,21:42:39,N/A,0,,,,,,
7472013187,7702901664,1.74E+14,2.18E+14,08/01/25,SMS In,19:26:32,N/A,0,,,,,,
7472013187,7699600417,1.74E+14,2.18E+14,10/01/25,SMS Out,13:41:36,N/A,0,,,,,,
7702901664,7472013187,8.68E+14,3.01E+14,27/01/25,SMS Out,03:22:51,N/A,0,,,,,,
7702901664,7472013187,8.68E+14,3.01E+14,26/01/25,SMS In,18:03:47,N/A,0,,,,,,
7702901664,7472013187,8.68E+14,3.01E+14,17/01/25,SMS In,03:08:34,N/A,0,,,,,,
7702901664,8035097853,8.68E+14,3.01E+14,15/01/25,Missed Call,23:16:03,N/A,0,,,,,,
7702901664,7834077224,8.68E+14,3.01E+14,20/01/25,Missed Call,02:05:16,N/A,0,,,,,,
7702901664,8667754296,8.68E+14,3.01E+14,15/01/25,Missed Call,02:04:02,N/A,0,,,,,,
7702901664,8430725010,8.68E+14,3.01E+14,28/01/25,Missed Call,07:03:18,N/A,0,,,,,,
7702901664,8667754296,8.68E+14,3.01E+14,24/01/25,Voice In,21:07:39,23:26:30,8331,,,,,,
7702901664,7699600417,8.68E+14,3.01E+14,03/02/25,Data Call,01:06:40,03:31:52,8712,,,,,,
8667754296,7702901664,5.60E+13,4.91E+14,23/01/25,SMS Out,10:51:55,N/A,0,,,,,,
8667754296,8430725010,5.60E+13,4.91E+14,01/02/25,Missed Call,14:33:27,N/A,0,,,,,,
8667754296,7702901664,5.60E+13,4.91E+14,13/01/25,Missed Call,23:35:27,N/A,0,,,,,,
8667754296,7834077224,5.60E+13,4.91E+14,31/01/25,SMS In,04:41:58,N/A,0,,,,,,
8667754296,7834077224,5.60E+13,4.91E+14,11/01/25,SMS In,15:32:31,N/A,0,,,,,,
8667754296,7834077224,5.60E+13,4.91E+14,12/01/25,Voice In,17:00:14,17:53:45,3211,,,,,,
8667754296,7136075228,5.60E+13,4.91E+14,05/02/25,Voice In,09:53:21,12:14:49,8488,,,,,,
8667754296,7702901664,5.60E+13,4.91E+14,08/01/25,SMS Out,19:27:04,N/A,0,,,,,,
8667754296,8430725010,5.60E+13,4.91E+14,17/01/25,Voice Out,14:43:02,15:31:33,2911,,,,,,
8035097853,9526120190,6.51E+14,6.83E+14,12/01/25,Missed Call,12:34:33,N/A,0,,,,,,
8035097853,9657222045,6.51E+14,6.83E+14,24/01/25,Voice Out,14:42:11,17:04:11,8520,,,,,,
7136075228,7950475227,7.97E+14,8.08E+14,07/01/25,SMS In,00:50:31,N/A,0,,,,,,
7136075228,9253459066,7.97E+14,8.08E+14,19/01/25,Missed Call,07:17:07,N/A,0,,,,,,
8430725010,7127874467,6.23E+14,3.29E+14,06/02/25,SMS Out,17:49:34,N/A,0,,,,,,
8430725010,7574364867,6.23E+14,3.29E+14,03/01/25,Data Call,10:07:40,10:26:53,1153,,,,,,
7834077224,9987854180,5.24E+14,3.19E+14,23/01/25,SMS In,18:58:29,N/A,0,,,,,,
7834077224,8062533823,5.24E+14,3.19E+14,06/02/25,Voice Out,13:32:35,14:14:01,2486,,,,,,
7699600417,7467304748,5.13E+14,6.67E+14,13/01/25,SMS Out,19:22:50,N/A,0,,,,,,
7472013187,7987796714,1.74E+14,2.18E+14,22/01/25,SMS In,07:20:05,N/A,0,,,,,,
7472013187,7987796714,1.74E+14,2.18E+14,11/01/25,Missed Call,17:02:12,N/A,0,,,,,,
7472013187,7216824923,1.74E+14,2.18E+14,30/01/25,Data Call,04:06:44,06:55:09,10105,,,,,,
7702901664,9789676803,8.68E+14,3.01E+14,04/01/25,Data Call,19:48:15,20:26:14,2279,,,,,,
7702901664,7190807649,8.68E+14,3.01E+14,26/01/25,SMS Out,20:14:35,N/A,0,,,,,,
8667754296,9244239956,5.60E+13,4.91E+14,14/01/25,Voice Out,02:12:27,05:01:58,10171,,,,,,
9682352690,8345201164,7.20E+14,2.17E+14,23/01/25,Data Call,06:57:22,07:40:16,2574,,,,,,
9682352690,8279997589,7.20E+14,2.17E+14,18/01/25,Missed Call,06:19:12,N/A,0,,,,,,
9682352690,8279997589,7.20E+14,2.17E+14,15/01/25,Voice In,09:58:29,12:21:13,8564,,,,,,
9682352690,8987235726,7.20E+14,2.17E+14,18/01/25,Data Call,17:27:28,18:57:29,5401,,,,,,
9682352690,8279997589,7.20E+14,2.17E+14,26/01/25,Voice In,03:57:20,06:27:10,8990,,,,,,
9687330847,8345201164,7.30E+14,2.96E+14,18/01/25,SMS In,07:02:16,N/A,0,,,,,,
9687330847,8987235726,7.30E+14,2.96E+14,21/01/25,SMS In,13:33:28,N/A,0,,,,,,
9687330847,8345201164,7.30E+14,2.96E+14,10/01/25,SMS Out,16:56:03,N/A,0,,,,,,
9687330847,7935808152,7.30E+14,2.96E+14,31/01/25,SMS Out,21:41:10,N/A,0,,,,,,
9687330847,7935808152,7.30E+14,2.96E+14,24/01/25,Voice Out,15:04:18,17:07:23,7385,,,,,,
9687330847,8987235726,7.30E+14,2.96E+14,24/01/25,Voice Out,21:58:57,23:32:47,5630,,,,,,
9687330847,8345201164,7.30E+14,2.96E+14,01/02/25,Voice In,16:33:08,19:28:34,10526,,,,,,
8987235726,7935808152,6.31E+14,5.16E+14,20/01/25,Missed Call,06:55:40,N/A,0,,,,,,
8987235726,8345201164,6.31E+14,5.16E+14,30/01/25,SMS Out,13:44:37,N/A,0,,,,,,
8987235726,8279997589,6.31E+14,5.16E+14,20/01/25,Missed Call,01:51:42,N/A,0,,,,,,
8987235726,9682352690,6.31E+14,5.16E+14,24/01/25,Data Call,05:47:46,08:18:17,9031,,,,,,
8987235726,9687330847,6.31E+14,5.16E+14,01/01/25,Missed Call,08:29:40,N/A,0,,,,,,
8987235726,8185963737,6.31E+14,5.16E+14,21/01/25,SMS Out,12:13:37,N/A,0,,,,,,
8987235726,8279997589,6.31E+14,5.16E+14,01/01/25,Voice In,06:39:08,08:17:42,5914,,,,,,
8987235726,7935808152,6.31E+14,5.16E+14,02/01/25,Missed Call,11:38:15,N/A,0,,,,,,
8987235726,9682352690,6.31E+14,5.16E+14,25/01/25,SMS In,19:03:46,N/A,0,,,,,,
7935808152,8345201164,1.03E+13,6.74E+14,21/01/25,Data Call,13:53:42,13:59:05,323,,,,,,
7935808152,8279997589,1.03E+13,6.74E+14,23/01/25,SMS Out,09:48:52,N/A,0,,,,,,
7935808152,8279997589,1.03E+13,6.74E+14,05/02/25,Voice Out,23:17:23,01:46:46,8963,,,,,,
7935808152,8987235726,1.03E+13,6.74E+14,17/01/25,Missed Call,00:38:59,N/A,0,,,,,,
7935808152,8279997589,1.03E+13,6.74E+14,21/01/25,SMS In,06:17:32,N/A,0,,,,,,
7935808152,8279997589,1.03E+13,6.74E+14,03/02/25,Missed Call,02:21:19,N/A,0,,,,,,
7935808152,8987235726,1.03E+13,6.74E+14,13/01/25,Data Call,08:07:09,11:03:24,10575,,,,,,
7935808152,8279997589,1.03E+13,6.74E+14,20/01/25,Data Call,04:00:33,06:24:39,8646,,,,,,
7935808152,9697383551,1.03E+13,6.74E+14,31/01/25,SMS Out,07:44:09,N/A,0,,,,,,
7935808152,9697383551,1.03E+13,6.74E+14,19/01/25,SMS Out,10:26:06,N/A,0,,,,,,
8185963737,9697383551,3.29E+14,1.89E+14,15/01/25,Missed Call,08:55:27,N/A,0,,,,,,
8185963737,8987235726,3.29E+14,1.89E+14,27/01/25,Voice In,02:58:36,03:39:46,2470,,,,,,
8185963737,8345201164,3.29E+14,1.89E+14,25/01/25,Voice Out,20:34:27,23:06:41,9134,,,,,,
8185963737,8345201164,3.29E+14,1.89E+14,24/01/25,Voice Out,19:15:31,19:53:43,2292,,,,,,
8185963737,9697383551,3.29E+14,1.89E+14,03/02/25,Missed Call,17:44:54,N/A,0,,,,,,
8185963737,8345201164,3.29E+14,1.89E+14,31/01/25,Voice Out,18:36:23,18:46:06,583,,,,,,
8185963737,9682352690,3.29E+14,1.89E+14,01/01/25,Missed Call,13:27:14,N/A,0,,,,,,
8185963737,9697383551,3.29E+14,1.89E+14,19/01/25,Voice Out,00:10:09,02:28:40,8311,,,,,,
8185963737,8279997589,3.29E+14,1.89E+14,17/01/25,Missed Call,10:07:28,N/A,0,,,,,,
8345201164,9687330847,8.77E+14,3.54E+14,31/01/25,SMS Out,11:52:28,N/A,0,,,,,,
8345201164,7935808152,8.77E+14,3.54E+14,08/01/25,SMS Out,12:59:49,N/A,0,,,,,,
8345201164,9682352690,8.77E+14,3.54E+14,20/01/25,Voice In,07:54:43,10:51:18,10595,,,,,,
8345201164,8279997589,8.77E+14,3.54E+14,01/02/25,Voice In,15:43:37,16:51:02,4045,,,,,,
8345201164,7935808152,8.77E+14,3.54E+14,29/01/25,SMS In,01:23:01,N/A,0,,,,,,
8345201164,9687330847,8.77E+14,3.54E+14,14/01/25,Data Call,09:21:58,09:52:04,1806,,,,,,
8345201164,9682352690,8.77E+14,3.54E+14,13/01/25,Data Call,07:31:09,09:15:45,6276,,,,,,
8345201164,8185963737,8.77E+14,3.54E+14,28/01/25,Voice In,19:47:45,19:55:59,494,,,,,,
8345201164,8279997589,8.77E+14,3.54E+14,02/01/25,Voice Out,01:14:14,02:47:10,5576,,,,,,
9697383551,7935808152,4.41E+14,1.83E+14,08/01/25,Data Call,12:52:05,14:06:14,4449,,,,,,
9697383551,8279997589,4.41E+14,1.83E+14,31/01/25,SMS Out,18:23:27,N/A,0,,,,,,
9697383551,9682352690,4.41E+14,1.83E+14,26/01/25,Voice In,12:06:37,12:17:22,645,,,,,,
9697383551,8279997589,4.41E+14,1.83E+14,06/02/25,SMS Out,23:46:45,N/A,0,,,,,,
9697383551,8987235726,4.41E+14,1.83E+14,06/02/25,Voice In,08:22:53,09:20:13,3440,,,,,,
9697383551,9687330847,4.41E+14,1.83E+14,06/02/25,SMS In,04:15:29,N/A,0,,,,,,
8279997589,9687330847,3.31E+14,9.76E+14,29/01/25,Data Call,11:26:33,13:41:50,8117,,,,,,
8279997589,8345201164,3.31E+14,9.76E+14,07/01/25,Voice In,18:39:47,20:56:41,8214,,,,,,
8279997589,8345201164,3.31E+14,9.76E+14,16/01/25,SMS Out,00:52:07,N/A,0,,,,,,
8279997589,8185963737,3.31E+14,9.76E+14,19/01/25,SMS Out,20:26:20,N/A,0,,,,,,
8279997589,9687330847,3.31E+14,9.76E+14,03/02/25,Voice Out,18:04:14,18:50:12,2758,,,,,,
9682352690,9139009490,7.20E+14,2.17E+14,13/01/25,Voice In,08:43:56,08:50:04,368,,,,,,
9682352690,7470694655,7.20E+14,2.17E+14,05/02/25,Voice Out,15:37:53,16:43:00,3907,,,,,,
9687330847,7347790129,7.30E+14,2.96E+14,30/01/25,Data Call,15:31:24,18:24:55,10411,,,,,,
8987235726,7679263497,6.31E+14,5.16E+14,17/01/25,Voice In,17:44:07,20:04:01,8394,,,,,,
7935808152,8422167779,1.03E+13,6.74E+14,26/01/25,Voice In,15:42:28,16:22:55,2427,,,,,,
8185963737,7405947021,3.29E+14,1.89E+14,18/01/25,SMS In,13:29:07,N/A,0,,,,,,
8185963737,7190807649,3.29E+14,1.89E+14,04/02/25,Data Call,02:38:23,04:09:10,5447,,,,,,
8185963737,8728514675,3.29E+14,1.89E+14,02/01/25,Voice In,09:31:51,11:16:35,6284,,,,,,
8345201164,7662788368,8.77E+14,3.54E+14,10/01/25,Voice Out,06:54:37,09:32:42,9485,,,,,,
8345201164,8874522388,8.77E+14,3.54E+14,02/02/25,Voice In,05:22:49,05:26:30,221,,,,,,
8345201164,7332252831,8.77E+14,3.54E+14,03/02/25,Missed Call,20:24:13,N/A,0,,,,,,
9697383551,9185302106,4.41E+14,1.83E+14,01/01/25,Voice In,23:58:56,02:23:58,8702,,,,,,
8279997589,8388459302,3.31E+14,9.76E+14,13/01/25,Data Call,17:28:08,19:15:32,6444,,,,,,
8279997589,9727516100,3.31E+14,9.76E+14,17/01/25,Voice In,00:08:06,02:17:57,7791,,,,,,
7835068039,7467304748,4.33E+14,1.11E+14,13/01/25,Data Call,20:14:59,20:38:26,1407,,,,,,
7835068039,7467304748,4.33E+14,1.11E+14,07/01/25,Voice Out,03:49:06,04:59:28,4222,,,,,,
7835068039,9881806309,4.33E+14,1.11E+14,30/01/25,SMS Out,12:37:45,N/A,0,,,,,,
7835068039,8712142737,4.33E+14,1.11E+14,06/02/25,Data Call,16:09:59,16:30:46,1247,,,,,,
7835068039,7216824923,4.33E+14,1.11E+14,25/01/25,SMS Out,18:26:23,N/A,0,,,,,,
7835068039,7216824923,4.33E+14,1.11E+14,25/01/25,SMS In,05:15:38,N/A,0,,,,,,
7835068039,9686980874,4.33E+14,1.11E+14,13/01/25,SMS Out,21:12:12,N/A,0,,,,,,
7835068039,9686980874,4.33E+14,1.11E+14,01/01/25,Missed Call,05:38:22,N/A,0,,,,,,
7467304748,9686980874,8.05E+14,6.15E+14,03/01/25,Voice In,06:16:45,07:55:34,5929,,,,,,
7467304748,7216824923,8.05E+14,6.15E+14,27/01/25,Voice In,16:06:48,18:19:02,7934,,,,,,
7467304748,7216824923,8.05E+14,6.15E+14,13/01/25,SMS Out,13:49:44,N/A,0,,,,,,
7467304748,8062533823,8.05E+14,6.15E+14,24/01/25,Data Call,11:23:15,12:24:52,3697,,,,,,
7467304748,8712142737,8.05E+14,6.15E+14,12/01/25,Missed Call,13:12:15,N/A,0,,,,,,
8062533823,9881806309,1.04E+14,9.06E+14,23/01/25,Voice In,09:02:08,10:16:19,4451,,,,,,
8062533823,7467304748,1.04E+14,9.06E+14,26/01/25,Missed Call,00:51:10,N/A,0,,,,,,
8062533823,9881806309,1.04E+14,9.06E+14,09/01/25,Data Call,06:01:11,08:04:58,7427,,,,,,
8062533823,9686980874,1.04E+14,9.06E+14,01/02/25,Missed Call,07:02:28,N/A,0,,,,,,
8062533823,7216824923,1.04E+14,9.06E+14,09/01/25,SMS In,08:43:32,N/A,0,,,,,,
8062533823,9881806309,1.04E+14,9.06E+14,02/02/25,Voice Out,15:14:55,17:46:58,9123,,,,,,
8062533823,7467304748,1.04E+14,9.06E+14,02/02/25,Voice Out,23:50:07,01:47:57,7070,,,,,,
8062533823,9686980874,1.04E+14,9.06E+14,17/01/25,Voice Out,14:21:08,16:43:57,8569,,,,,,
8062533823,7040492454,1.04E+14,9.06E+14,25/01/25,SMS Out,15:18:06,N/A,0,,,,,,
9686980874,7467304748,5.91E+14,7.19E+14,15/01/25,Data Call,18:05:47,20:59:17,10410,,,,,,
9686980874,7467304748,5.91E+14,7.19E+14,01/02/25,Voice Out,12:03:09,13:20:34,4645,,,,,,
9686980874,7040492454,5.91E+14,7.19E+14,11/01/25,Data Call,09:52:59,10:17:21,1462,,,,,,
9686980874,7040492454,5.91E+14,7.19E+14,28/01/25,SMS Out,19:55:27,N/A,0,,,,,,
9686980874,7835068039,5.91E+14,7.19E+14,03/02/25,Voice Out,11:38:01,12:15:13,2232,,,,,,
9686980874,7040492454,5.91E+14,7.19E+14,04/01/25,Data Call,02:11:01,02:18:02,421,,,,,,
9686980874,7040492454,5.91E+14,7.19E+14,12/01/25,Voice In,07:36:55,07:39:05,130,,,,,,
9686980874,7040492454,5.91E+14,7.19E+14,31/01/25,Voice Out,14:52:55,16:36:41,6226,,,,,,
9686980874,7467304748,5.91E+14,7.19E+14,12/01/25,Missed Call,03:07:41,N/A,0,,,,,,
9686980874,7835068039,5.91E+14,7.19E+14,27/01/25,Voice Out,16:06:01,16:15:50,589,,,,,,
7216824923,8712142737,9.14E+14,7.22E+14,16/01/25,Missed Call,12:31:04,N/A,0,,,,,,
7216824923,9881806309,9.14E+14,7.22E+14,23/01/25,Missed Call,06:16:14,N/A,0,,,,,,
7216824923,8062533823,9.14E+14,7.22E+14,29/01/25,Data Call,03:31:20,06:14:52,9812,,,,,,
7216824923,9686980874,9.14E+14,7.22E+14,07/01/25,SMS Out,05:05:58,N/A,0,,,,,,
7216824923,7467304748,9.14E+14,7.22E+14,17/01/25,Missed Call,12:17:07,N/A,0,,,,,,
7216824923,7835068039,9.14E+14,7.22E+14,11/01/25,Data Call,02:08:49,03:55:02,6373,,,,,,
7216824923,7467304748,9.14E+14,7.22E+14,13/01/25,SMS Out,08:24:16,N/A,0,,,,,,
7216824923,7467304748,9.14E+14,7.22E+14,24/01/25,Missed Call,21:50:42,N/A,0,,,,,,
7216824923,9881806309,9.14E+14,7.22E+14,01/01/25,Voice Out,17:44:46,20:12:19,8853,,,,,,
7216824923,8062533823,9.14E+14,7.22E+14,22/01/25,SMS Out,03:56:41,N/A,0,,,,,,
9881806309,9686980874,6.60E+14,3.10E+14,26/01/25,Missed Call,05:56:12,N/A,0,,,,,,
9881806309,8062533823,6.60E+14,3.10E+14,19/01/25,Data Call,02:57:35,05:14:27,8212,,,,,,
9881806309,7835068039,6.60E+14,3.10E+14,25/01/25,Missed Call,01:38:54,N/A,0,,,,,,
9881806309,7040492454,6.60E+14,3.10E+14,29/01/25,Voice In,08:39:54,10:55:26,8132,,,,,,
9881806309,7467304748,6.60E+14,3.10E+14,03/01/25,SMS In,02:36:59,N/A,0,,,,,,
8712142737,7835068039,8.49E+14,1.94E+14,31/01/25,Voice In,20:32:57,23:25:51,10374,,,,,,
8712142737,7216824923,8.49E+14,1.94E+14,04/01/25,SMS Out,17:16:46,N/A,0,,,,,,
8712142737,7216824923,8.49E+14,1.94E+14,05/01/25,Voice Out,00:53:26,01:07:50,864,,,,,,
8712142737,7835068039,8.49E+14,1.94E+14,30/01/25,Missed Call,09:59:06,N/A,0,,,,,,
8712142737,7216824923,8.49E+14,1.94E+14,05/01/25,SMS In,01:07:10,N/A,0,,,,,,
8712142737,7467304748,8.49E+14,1.94E+14,04/01/25,SMS In,21:17:43,N/A,0,,,,,,
8712142737,7835068039,8.49E+14,1.94E+14,05/02/25,SMS Out,01:01:21,N/A,0,,,,,,
8712142737,7040492454,8.49E+14,1.94E+14,13/01/25,Voice In,22:34:22,22:48:56,874,,,,,,
7040492454,9686980874,6.05E+13,1.37E+14,13/01/25,SMS In,12:41:55,N/A,0,,,,,,
7040492454,7467304748,6.05E+13,1.37E+14,22/01/25,SMS In,22:07:40,N/A,0,,,,,,
7040492454,9686980874,6.05E+13,1.37E+14,25/01/25,SMS Out,04:23:36,N/A,0,,,,,,
7040492454,8062533823,6.05E+13,1.37E+14,07/01/25,Voice Out,08:44:02,10:01:50,4668,,,,,,
7040492454,9881806309,6.05E+13,1.37E+14,21/01/25,Data Call,20:08:09,21:11:38,3809,,,,,,
7040492454,7216824923,6.05E+13,1.37E+14,02/01/25,Missed Call,15:43:00,N/A,0,,,,,,
7040492454,7835068039,6.05E+13,1.37E+14,06/02/25,Data Call,04:12:58,05:36:16,4998,,,,,,
7040492454,7216824923,6.05E+13,1.37E+14,19/01/25,Data Call,21:44:42,23:00:59,4577,,,,,,
7040492454,7467304748,6.05E+13,1.37E+14,29/01/25,Missed Call,07:28:01,N/A,0,,,,,,
7835068039,8206523215,4.33E+14,1.11E+14,09/01/25,Voice Out,05:28:20,06:38:03,4183,,,,,,
7835068039,8342618107,4.33E+14,1.11E+14,05/01/25,Voice Out,05:32:35,05:50:09,1054,,,,,,
7835068039,8895023898,4.33E+14,1.11E+14,11/01/25,SMS Out,07:08:20,N/A,0,,,,,,
7467304748,9185302106,8.05E+14,6.15E+14,27/01/25,SMS Out,08:38:15,N/A,0,,,,,,
7467304748,7935808152,8.05E+14,6.15E+14,01/02/25,Voice Out,06:24:39,09:04:14,9575,,,,,,
7467304748,7956708682,8.05E+14,6.15E+14,31/01/25,Missed Call,01:48:28,N/A,0,,,,,,
8062533823,9285055379,1.04E+14,9.06E+14,05/01/25,Voice In,05:43:12,08:07:30,8658,,,,,,
8062533823,8206112825,1.04E+14,9.06E+14,30/01/25,Missed Call,09:20:21,N/A,0,,,,,,
9686980874,8787128860,5.91E+14,7.19E+14,02/01/25,Voice Out,23:39:03,02:24:20,9917,,,,,,
9686980874,9163569365,5.91E+14,7.19E+14,02/02/25,Voice In,01:10:04,01:26:14,970,,,,,,
9686980874,7613239921,5.91E+14,7.19E+14,04/01/25,Data Call,07:21:19,08:12:48,3089,,,,,,
7216824923,7348172622,9.14E+14,7.22E+14,09/01/25,Voice In,18:24:30,19:45:35,4865,,,,,,
7216824923,8430725010,9.14E+14,7.22E+14,06/02/25,SMS Out,05:23:55,N/A,0,,,,,,
9881806309,9763871761,6.60E+14,3.10E+14,07/01/25,Missed Call,23:56:35,N/A,0,,,,,,
9881806309,7348172622,6.60E+14,3.10E+14,01/02/25,Data Call,16:58:32,18:35:08,5796,,,,,,
8712142737,9911514611,8.49E+14,1.94E+14,16/01/25,Voice Out,00:53:24,01:42:15,2931,,,,,,
7040492454,9840925904,6.05E+13,1.37E+14,02/01/25,Voice In,21:22:43,22:17:21,3278,,,,,,
